Points_0,Pressure_Coefficient,,,,,,,,,,,,,,,,,,,,,,,
-0.13039,-0.00999602,,,,,,,,,,,,,,,,,,,,,,,
-0.121585,-0.0087854,,,,,,,,,,,,,,,,,,,,,,,
-0.113219,-0.00759119,,,,,,,,,,,,,,,,,,,,,,,
-0.105272,-0.00643694,,,,,,,,,,,,,,,,,,,,,,,
-0.0977224,-0.00535081,,,,,,,,,,,,,,,,,,,,,,,
-0.0905501,-0.00436639,,,,,,,,,,,,,,,,,,,,,,,
-0.0837364,-0.00352378,,,,,,,,,,,,,,,,,,,,,,,
-0.0772634,-0.00287073,,,,,,,,,,,,,,,,,,,,,,,
-0.071114,-0.00246437,,,,,,,,,,,,,,,,,,,,,,,
-0.0652722,-0.00237268,,,,,,,,,,,,,,,,,,,,,,,
-0.0597224,-0.00267756,,,,,,,,,,,,,,,,,,,,,,,
-0.0544501,-0.00347621,,,,,,,,,,,,,,,,,,,,,,,
-0.0494414,-0.00488714,,,,,,,,,,,,,,,,,,,,,,,
-0.0446832,-0.00704996,,,,,,,,,,,,,,,,,,,,,,,
-0.0401629,-0.0101385,,,,,,,,,,,,,,,,,,,,,,,
-0.0358685,-0.0143534,,,,,,,,,,,,,,,,,,,,,,,
-0.0317889,-0.0199547,,,,,,,,,,,,,,,,,,,,,,,
-0.0279133,-0.0272269,,,,,,,,,,,,,,,,,,,,,,,
-0.0242315,-0.0365697,,,,,,,,,,,,,,,,,,,,,,,
-0.0207337,-0.0483709,,,,,,,,,,,,,,,,,,,,,,,
-0.0174109,-0.06327,,,,,,,,,,,,,,,,,,,,,,,
-0.0142542,-0.0817352,,,,,,,,,,,,,,,,,,,,,,,
-0.0112553,-0.104858,,,,,,,,,,,,,,,,,,,,,,,
-0.00840634,-0.132981,,,,,,,,,,,,,,,,,,,,,,,
-0.00569985,-0.168165,,,,,,,,,,,,,,,,,,,,,,,
-0.00312869,-0.209818,,,,,,,,,,,,,,,,,,,,,,,
-0.000686083,-0.262431,,,,,,,,,,,,,,,,,,,,,,,
0.00163439,-0.32132,,,,,,,,,,,,,,,,,,,,,,,
0.00383885,-0.397504,,,,,,,,,,,,,,,,,,,,,,,
0.00593307,-0.473782,,,,,,,,,,,,,,,,,,,,,,,
0.00792259,-0.587731,,,,,,,,,,,,,,,,,,,,,,,
0.00981263,-0.679341,,,,,,,,,,,,,,,,,,,,,,,
0.0116082,-0.844385,,,,,,,,,,,,,,,,,,,,,,,
0.0133139,-0.826575,,,,,,,,,,,,,,,,,,,,,,,
-2.637,-0.0112685,,,,,,,,,,,,,,,,,,,,,,,
-2.50288,-0.0116851,,,,,,,,,,,,,,,,,,,,,,,
-2.37546,-0.0121539,,,,,,,,,,,,,,,,,,,,,,,
-2.25441,-0.0125985,,,,,,,,,,,,,,,,,,,,,,,
-2.13941,-0.0130571,,,,,,,,,,,,,,,,,,,,,,,
-2.03017,-0.0135155,,,,,,,,,,,,,,,,,,,,,,,
-1.92638,-0.0139825,,,,,,,,,,,,,,,,,,,,,,,
-1.82779,-0.014456,,,,,,,,,,,,,,,,,,,,,,,
-1.73413,-0.0149385,,,,,,,,,,,,,,,,,,,,,,,
-1.64514,-0.0154299,,,,,,,,,,,,,,,,,,,,,,,
-1.56061,-0.015931,,,,,,,,,,,,,,,,,,,,,,,
-1.48031,-0.0164415,,,,,,,,,,,,,,,,,,,,,,,
-1.40402,-0.0169616,,,,,,,,,,,,,,,,,,,,,,,
-1.33154,-0.0174906,,,,,,,,,,,,,,,,,,,,,,,
-1.26269,-0.0180281,,,,,,,,,,,,,,,,,,,,,,,
-1.19728,-0.018573,,,,,,,,,,,,,,,,,,,,,,,
-1.13514,-0.0191242,,,,,,,,,,,,,,,,,,,,,,,
-1.07611,-0.0196803,,,,,,,,,,,,,,,,,,,,,,,
-1.02003,-0.0202398,,,,,,,,,,,,,,,,,,,,,,,
-0.966752,-0.0208008,,,,,,,,,,,,,,,,,,,,,,,
-0.91614,-0.0213611,,,,,,,,,,,,,,,,,,,,,,,
-0.868058,-0.0219186,,,,,,,,,,,,,,,,,,,,,,,
-0.82238,-0.0224707,,,,,,,,,,,,,,,,,,,,,,,
-0.778986,-0.0230148,,,,,,,,,,,,,,,,,,,,,,,
-0.737762,-0.0235479,,,,,,,,,,,,,,,,,,,,,,,
-0.698599,-0.024067,,,,,,,,,,,,,,,,,,,,,,,
-0.661394,-0.0245689,,,,,,,,,,,,,,,,,,,,,,,
-0.626049,-0.0250503,,,,,,,,,,,,,,,,,,,,,,,
-0.592472,-0.0255078,,,,,,,,,,,,,,,,,,,,,,,
-0.560574,-0.0259377,,,,,,,,,,,,,,,,,,,,,,,
-0.53027,-0.0263366,,,,,,,,,,,,,,,,,,,,,,,
-0.501482,-0.0267007,,,,,,,,,,,,,,,,,,,,,,,
-0.474133,-0.0270265,,,,,,,,,,,,,,,,,,,,,,,
-0.448151,-0.0273103,,,,,,,,,,,,,,,,,,,,,,,
-0.423469,-0.0275486,,,,,,,,,,,,,,,,,,,,,,,
-0.40002,-0.0277382,,,,,,,,,,,,,,,,,,,,,,,
-0.377744,-0.0278756,,,,,,,,,,,,,,,,,,,,,,,
-0.356582,-0.0279579,,,,,,,,,,,,,,,,,,,,,,,
-0.336478,-0.0279824,,,,,,,,,,,,,,,,,,,,,,,
-0.317379,-0.0279465,,,,,,,,,,,,,,,,,,,,,,,
-0.299235,-0.0278484,,,,,,,,,,,,,,,,,,,,,,,
-0.281999,-0.0276862,,,,,,,,,,,,,,,,,,,,,,,
-0.265624,-0.027459,,,,,,,,,,,,,,,,,,,,,,,
-0.250068,-0.0271663,,,,,,,,,,,,,,,,,,,,,,,
-0.235289,-0.0268081,,,,,,,,,,,,,,,,,,,,,,,
-0.22125,-0.0263856,,,,,,,,,,,,,,,,,,,,,,,
-0.207913,-0.0259004,,,,,,,,,,,,,,,,,,,,,,,
-0.195242,-0.0253556,,,,,,,,,,,,,,,,,,,,,,,
-0.183205,-0.0247551,,,,,,,,,,,,,,,,,,,,,,,
-0.17177,-0.0241042,,,,,,,,,,,,,,,,,,,,,,,
-0.160907,-0.0234097,,,,,,,,,,,,,,,,,,,,,,,
-0.150586,-0.0226803,,,,,,,,,,,,,,,,,,,,,,,
-0.140782,-0.0219264,,,,,,,,,,,,,,,,,,,,,,,
-0.131468,-0.0211609,,,,,,,,,,,,,,,,,,,,,,,
-0.12262,-0.0203991,,,,,,,,,,,,,,,,,,,,,,,
-0.114214,-0.0196595,,,,,,,,,,,,,,,,,,,,,,,
-0.106228,-0.0189642,,,,,,,,,,,,,,,,,,,,,,,
-0.0986419,-0.0183394,,,,,,,,,,,,,,,,,,,,,,,
-0.0914349,-0.017816,,,,,,,,,,,,,,,,,,,,,,,
-0.0845882,-0.017431,,,,,,,,,,,,,,,,,,,,,,,
-0.0780839,-0.017228,,,,,,,,,,,,,,,,,,,,,,,
-0.0719048,-0.0172584,,,,,,,,,,,,,,,,,,,,,,,
-0.0660346,-0.0175838,,,,,,,,,,,,,,,,,,,,,,,
-0.060458,-0.0182766,,,,,,,,,,,,,,,,,,,,,,,
-0.0551602,-0.0194235,,,,,,,,,,,,,,,,,,,,,,,
-0.0501272,-0.0211269,,,,,,,,,,,,,,,,,,,,,,,
-0.045346,-0.0235106,,,,,,,,,,,,,,,,,,,,,,,
-0.0408038,-0.0267193,,,,,,,,,,,,,,,,,,,,,,,
-0.0364887,-0.0309319,,,,,,,,,,,,,,,,,,,,,,,
-0.0323893,-0.0363529,,,,,,,,,,,,,,,,,,,,,,,
-0.0284949,-0.043245,,,,,,,,,,,,,,,,,,,,,,,
-0.0247953,-0.0518927,,,,,,,,,,,,,,,,,,,,,,,
-0.0212806,-0.0626915,,,,,,,,,,,,,,,,,,,,,,,
-0.0179417,-0.0760185,,,,,,,,,,,,,,,,,,,,,,,
-0.0147697,-0.0924929,,,,,,,,,,,,,,,,,,,,,,,
-0.0117563,-0.11255,,,,,,,,,,,,,,,,,,,,,,,
-0.00889353,-0.137224,,,,,,,,,,,,,,,,,,,,,,,
-0.00617394,-0.166782,,,,,,,,,,,,,,,,,,,,,,,
-0.00359033,-0.203151,,,,,,,,,,,,,,,,,,,,,,,
-0.0011359,-0.245633,,,,,,,,,,,,,,,,,,,,,,,
0.00119581,-0.298406,,,,,,,,,,,,,,,,,,,,,,,
0.00341093,-0.356657,,,,,,,,,,,,,,,,,,,,,,,
0.0055153,-0.430688,,,,,,,,,,,,,,,,,,,,,,,
0.00751445,-0.504072,,,,,,,,,,,,,,,,,,,,,,,
0.00941364,-0.61346,,,,,,,,,,,,,,,,,,,,,,,
0.0112179,-0.702841,,,,,,,,,,,,,,,,,,,,,,,
0.0129319,-0.863869,,,,,,,,,,,,,,,,,,,,,,,
0.0145602,-0.844459,,,,,,,,,,,,,,,,,,,,,,,
-2.50432,-0.0123538,,,,,,,,,,,,,,,,,,,,,,,
-2.37684,-0.0127872,,,,,,,,,,,,,,,,,,,,,,,
-2.25574,-0.0132833,,,,,,,,,,,,,,,,,,,,,,,
-2.14069,-0.0137553,,,,,,,,,,,,,,,,,,,,,,,
-2.03139,-0.0142472,,,,,,,,,,,,,,,,,,,,,,,
-1.92756,-0.0147419,,,,,,,,,,,,,,,,,,,,,,,
-1.82892,-0.0152498,,,,,,,,,,,,,,,,,,,,,,,
-1.73522,-0.0157683,,,,,,,,,,,,,,,,,,,,,,,
-1.6462,-0.0163002,,,,,,,,,,,,,,,,,,,,,,,
-1.56163,-0.0168455,,,,,,,,,,,,,,,,,,,,,,,
-1.48128,-0.017405,,,,,,,,,,,,,,,,,,,,,,,
-1.40496,-0.0179787,,,,,,,,,,,,,,,,,,,,,,,
-1.33245,-0.0185667,,,,,,,,,,,,,,,,,,,,,,,
-1.26357,-0.0191687,,,,,,,,,,,,,,,,,,,,,,,
-1.19813,-0.0197842,,,,,,,,,,,,,,,,,,,,,,,
-1.13596,-0.0204123,,,,,,,,,,,,,,,,,,,,,,,
-1.0769,-0.021052,,,,,,,,,,,,,,,,,,,,,,,
-1.0208,-0.0217021,,,,,,,,,,,,,,,,,,,,,,,
-0.967495,-0.0223611,,,,,,,,,,,,,,,,,,,,,,,
-0.916859,-0.0230271,,,,,,,,,,,,,,,,,,,,,,,
-0.868755,-0.0236983,,,,,,,,,,,,,,,,,,,,,,,
-0.823057,-0.0243724,,,,,,,,,,,,,,,,,,,,,,,
-0.779643,-0.025047,,,,,,,,,,,,,,,,,,,,,,,
-0.7384,-0.0257196,,,,,,,,,,,,,,,,,,,,,,,
-0.699219,-0.0263872,,,,,,,,,,,,,,,,,,,,,,,
-0.661998,-0.0270471,,,,,,,,,,,,,,,,,,,,,,,
-0.626637,-0.027696,,,,,,,,,,,,,,,,,,,,,,,
-0.593044,-0.0283307,,,,,,,,,,,,,,,,,,,,,,,
-0.561131,-0.0289478,,,,,,,,,,,,,,,,,,,,,,,
-0.530814,-0.0295439,,,,,,,,,,,,,,,,,,,,,,,
-0.502012,-0.0301154,,,,,,,,,,,,,,,,,,,,,,,
-0.474651,-0.0306589,,,,,,,,,,,,,,,,,,,,,,,
-0.448657,-0.0311708,,,,,,,,,,,,,,,,,,,,,,,
-0.423964,-0.0316477,,,,,,,,,,,,,,,,,,,,,,,
-0.400505,-0.0320863,,,,,,,,,,,,,,,,,,,,,,,
-0.378219,-0.0324832,,,,,,,,,,,,,,,,,,,,,,,
-0.357047,-0.0328356,,,,,,,,,,,,,,,,,,,,,,,
-0.336934,-0.0331405,,,,,,,,,,,,,,,,,,,,,,,
-0.317826,-0.0333956,,,,,,,,,,,,,,,,,,,,,,,
-0.299674,-0.0335987,,,,,,,,,,,,,,,,,,,,,,,
-0.28243,-0.0337481,,,,,,,,,,,,,,,,,,,,,,,
-0.266047,-0.0338427,,,,,,,,,,,,,,,,,,,,,,,
-0.250484,-0.0338818,,,,,,,,,,,,,,,,,,,,,,,
-0.235699,-0.0338655,,,,,,,,,,,,,,,,,,,,,,,
-0.221653,-0.0337946,,,,,,,,,,,,,,,,,,,,,,,
-0.20831,-0.0336708,,,,,,,,,,,,,,,,,,,,,,,
-0.195634,-0.0334967,,,,,,,,,,,,,,,,,,,,,,,
-0.183591,-0.0332761,,,,,,,,,,,,,,,,,,,,,,,
-0.172151,-0.033014,,,,,,,,,,,,,,,,,,,,,,,
-0.161282,-0.0327167,,,,,,,,,,,,,,,,,,,,,,,
-0.150957,-0.0323925,,,,,,,,,,,,,,,,,,,,,,,
-0.141149,-0.0320511,,,,,,,,,,,,,,,,,,,,,,,
-0.13183,-0.0317047,,,,,,,,,,,,,,,,,,,,,,,
-0.122978,-0.0313676,,,,,,,,,,,,,,,,,,,,,,,
-0.114568,-0.0310572,,,,,,,,,,,,,,,,,,,,,,,
-0.106579,-0.030794,,,,,,,,,,,,,,,,,,,,,,,
-0.0989894,-0.0306023,,,,,,,,,,,,,,,,,,,,,,,
-0.0917791,-0.0305108,,,,,,,,,,,,,,,,,,,,,,,
-0.0849293,-0.0305531,,,,,,,,,,,,,,,,,,,,,,,
-0.0784221,-0.0307691,,,,,,,,,,,,,,,,,,,,,,,
-0.0722401,-0.0312055,,,,,,,,,,,,,,,,,,,,,,,
-0.0663673,-0.0319175,,,,,,,,,,,,,,,,,,,,,,,
-0.0607881,-0.03297,,,,,,,,,,,,,,,,,,,,,,,
-0.0554879,-0.0344395,,,,,,,,,,,,,,,,,,,,,,,
-0.0504527,-0.0364169,,,,,,,,,,,,,,,,,,,,,,,
-0.0456692,-0.0390084,,,,,,,,,,,,,,,,,,,,,,,
-0.041125,-0.0423421,,,,,,,,,,,,,,,,,,,,,,,
-0.0368079,-0.0465663,,,,,,,,,,,,,,,,,,,,,,,
-0.0327067,-0.0518628,,,,,,,,,,,,,,,,,,,,,,,
-0.0288105,-0.0584379,,,,,,,,,,,,,,,,,,,,,,,
-0.0251092,-0.0665542,,,,,,,,,,,,,,,,,,,,,,,
-0.0215929,-0.0764924,,,,,,,,,,,,,,,,,,,,,,,
-0.0182525,-0.08864,,,,,,,,,,,,,,,,,,,,,,,
-0.015079,-0.103359,,,,,,,,,,,,,,,,,,,,,,,
-0.0120642,-0.121244,,,,,,,,,,,,,,,,,,,,,,,
-0.00920022,-0.142691,,,,,,,,,,,,,,,,,,,,,,,
-0.00647939,-0.168673,,,,,,,,,,,,,,,,,,,,,,,
-0.00389461,-0.199386,,,,,,,,,,,,,,,,,,,,,,,
-0.00143906,-0.236621,,,,,,,,,,,,,,,,,,,,,,,
0.00089371,-0.279576,,,,,,,,,,,,,,,,,,,,,,,
0.00310984,-0.332107,,,,,,,,,,,,,,,,,,,,,,,
0.00521516,-0.389364,,,,,,,,,,,,,,,,,,,,,,,
0.00721522,-0.46117,,,,,,,,,,,,,,,,,,,,,,,
0.00911528,-0.531806,,,,,,,,,,,,,,,,,,,,,,,
0.0109203,-0.635409,,,,,,,,,,,,,,,,,,,,,,,
0.0126351,-0.716235,,,,,,,,,,,,,,,,,,,,,,,
0.0142642,-0.853915,,,,,,,,,,,,,,,,,,,,,,,
0.0158118,-0.823947,,,,,,,,,,,,,,,,,,,,,,,
-2.36657,-0.0134488,,,,,,,,,,,,,,,,,,,,,,,
-2.246,-0.0138965,,,,,,,,,,,,,,,,,,,,,,,
-2.13146,-0.0144182,,,,,,,,,,,,,,,,,,,,,,,
-2.02264,-0.014916,,,,,,,,,,,,,,,,,,,,,,,
-1.91926,-0.01544,,,,,,,,,,,,,,,,,,,,,,,
-1.82106,-0.0159701,,,,,,,,,,,,,,,,,,,,,,,
-1.72776,-0.0165184,,,,,,,,,,,,,,,,,,,,,,,
-1.63913,-0.0170815,,,,,,,,,,,,,,,,,,,,,,,
-1.55493,-0.0176628,,,,,,,,,,,,,,,,,,,,,,,
-1.47494,-0.0182621,,,,,,,,,,,,,,,,,,,,,,,
-1.39895,-0.0188805,,,,,,,,,,,,,,,,,,,,,,,
-1.32676,-0.0195181,,,,,,,,,,,,,,,,,,,,,,,
-1.25817,-0.0201751,,,,,,,,,,,,,,,,,,,,,,,
-1.19302,-0.0208513,,,,,,,,,,,,,,,,,,,,,,,
-1.13113,-0.0215462,,,,,,,,,,,,,,,,,,,,,,,
-1.07233,-0.0222592,,,,,,,,,,,,,,,,,,,,,,,
-1.01647,-0.0229895,,,,,,,,,,,,,,,,,,,,,,,
-0.963399,-0.0237357,,,,,,,,,,,,,,,,,,,,,,,
-0.912985,-0.0244966,,,,,,,,,,,,,,,,,,,,,,,
-0.865092,-0.0252704,,,,,,,,,,,,,,,,,,,,,,,
-0.819593,-0.0260554,,,,,,,,,,,,,,,,,,,,,,,
-0.77637,-0.0268493,,,,,,,,,,,,,,,,,,,,,,,
-0.735307,-0.0276499,,,,,,,,,,,,,,,,,,,,,,,
-0.696298,-0.0284546,,,,,,,,,,,,,,,,,,,,,,,
-0.659239,-0.0292608,,,,,,,,,,,,,,,,,,,,,,,
-0.624033,-0.0300655,,,,,,,,,,,,,,,,,,,,,,,
-0.590588,-0.0308657,,,,,,,,,,,,,,,,,,,,,,,
-0.558814,-0.0316582,,,,,,,,,,,,,,,,,,,,,,,
-0.52863,-0.0324397,,,,,,,,,,,,,,,,,,,,,,,
-0.499954,-0.0332069,,,,,,,,,,,,,,,,,,,,,,,
-0.472713,-0.0339563,,,,,,,,,,,,,,,,,,,,,,,
-0.446833,-0.0346844,,,,,,,,,,,,,,,,,,,,,,,
-0.422248,-0.035388,,,,,,,,,,,,,,,,,,,,,,,
-0.398891,-0.0360636,,,,,,,,,,,,,,,,,,,,,,,
-0.376703,-0.036708,,,,,,,,,,,,,,,,,,,,,,,
-0.355624,-0.0373183,,,,,,,,,,,,,,,,,,,,,,,
-0.335599,-0.0378915,,,,,,,,,,,,,,,,,,,,,,,
-0.316575,-0.0384251,,,,,,,,,,,,,,,,,,,,,,,
-0.298502,-0.0389169,,,,,,,,,,,,,,,,,,,,,,,
-0.281333,-0.0393651,,,,,,,,,,,,,,,,,,,,,,,
-0.265023,-0.0397684,,,,,,,,,,,,,,,,,,,,,,,
-0.249528,-0.040126,,,,,,,,,,,,,,,,,,,,,,,
-0.234807,-0.0404378,,,,,,,,,,,,,,,,,,,,,,,
-0.220823,-0.0407044,,,,,,,,,,,,,,,,,,,,,,,
-0.207538,-0.0409272,,,,,,,,,,,,,,,,,,,,,,,
-0.194917,-0.0411084,,,,,,,,,,,,,,,,,,,,,,,
-0.182927,-0.0412517,,,,,,,,,,,,,,,,,,,,,,,
-0.171537,-0.0413615,,,,,,,,,,,,,,,,,,,,,,,
-0.160716,-0.0414439,,,,,,,,,,,,,,,,,,,,,,,
-0.150437,-0.0415063,,,,,,,,,,,,,,,,,,,,,,,
-0.140671,-0.041558,,,,,,,,,,,,,,,,,,,,,,,
-0.131393,-0.0416102,,,,,,,,,,,,,,,,,,,,,,,
-0.12258,-0.0416764,,,,,,,,,,,,,,,,,,,,,,,
-0.114207,-0.0417727,,,,,,,,,,,,,,,,,,,,,,,
-0.106253,-0.041918,,,,,,,,,,,,,,,,,,,,,,,
-0.098696,-0.0421348,,,,,,,,,,,,,,,,,,,,,,,
-0.0915173,-0.0424493,,,,,,,,,,,,,,,,,,,,,,,
-0.0846975,-0.0428926,,,,,,,,,,,,,,,,,,,,,,,
-0.0782187,-0.0435006,,,,,,,,,,,,,,,,,,,,,,,
-0.0720639,-0.0443159,,,,,,,,,,,,,,,,,,,,,,,
-0.0662168,-0.0453878,,,,,,,,,,,,,,,,,,,,,,,
-0.060662,-0.0467744,,,,,,,,,,,,,,,,,,,,,,,
-0.055385,-0.0485436,,,,,,,,,,,,,,,,,,,,,,,
-0.0503718,-0.0507748,,,,,,,,,,,,,,,,,,,,,,,
-0.0456093,-0.0535617,,,,,,,,,,,,,,,,,,,,,,,
-0.0410849,-0.0570136,,,,,,,,,,,,,,,,,,,,,,,
-0.0367868,-0.0612604,,,,,,,,,,,,,,,,,,,,,,,
-0.0327035,-0.0664521,,,,,,,,,,,,,,,,,,,,,,,
-0.0288244,-0.0727708,,,,,,,,,,,,,,,,,,,,,,,
-0.0251393,-0.0804211,,,,,,,,,,,,,,,,,,,,,,,
-0.0216384,-0.0896612,,,,,,,,,,,,,,,,,,,,,,,
-0.0183126,-0.100764,,,,,,,,,,,,,,,,,,,,,,,
-0.015153,-0.114102,,,,,,,,,,,,,,,,,,,,,,,
-0.0121515,-0.130017,,,,,,,,,,,,,,,,,,,,,,,
-0.00929996,-0.149068,,,,,,,,,,,,,,,,,,,,,,,
-0.00659105,-0.171611,,,,,,,,,,,,,,,,,,,,,,,
-0.00401758,-0.198544,,,,,,,,,,,,,,,,,,,,,,,
-0.00157278,-0.22999,,,,,,,,,,,,,,,,,,,,,,,
0.000749772,-0.267604,,,,,,,,,,,,,,,,,,,,,,,
0.0029562,-0.310484,,,,,,,,,,,,,,,,,,,,,,,
0.00505231,-0.362199,,,,,,,,,,,,,,,,,,,,,,,
0.00704361,-0.417843,,,,,,,,,,,,,,,,,,,,,,,
0.00893535,-0.486768,,,,,,,,,,,,,,,,,,,,,,,
0.0107325,-0.553911,,,,,,,,,,,,,,,,,,,,,,,
0.0124398,-0.651751,,,,,,,,,,,,,,,,,,,,,,,
0.0140617,-0.726134,,,,,,,,,,,,,,,,,,,,,,,
0.0156025,-0.847374,,,,,,,,,,,,,,,,,,,,,,,
0.0170663,-0.821608,,,,,,,,,,,,,,,,,,,,,,,
-2.22405,-0.0145492,,,,,,,,,,,,,,,,,,,,,,,
-2.11062,-0.0150082,,,,,,,,,,,,,,,,,,,,,,,
-2.00287,-0.0155538,,,,,,,,,,,,,,,,,,,,,,,
-1.9005,-0.0160761,,,,,,,,,,,,,,,,,,,,,,,
-1.80325,-0.0166317,,,,,,,,,,,,,,,,,,,,,,,
-1.71086,-0.0171968,,,,,,,,,,,,,,,,,,,,,,,
-1.6231,-0.0177856,,,,,,,,,,,,,,,,,,,,,,,
-1.53972,-0.0183936,,,,,,,,,,,,,,,,,,,,,,,
-1.46051,-0.0190248,,,,,,,,,,,,,,,,,,,,,,,
-1.38526,-0.0196789,,,,,,,,,,,,,,,,,,,,,,,
-1.31377,-0.0203573,,,,,,,,,,,,,,,,,,,,,,,
-1.24586,-0.0210601,,,,,,,,,,,,,,,,,,,,,,,
-1.18134,-0.0217876,,,,,,,,,,,,,,,,,,,,,,,
-1.12005,-0.0225397,,,,,,,,,,,,,,,,,,,,,,,
-1.06182,-0.0233163,,,,,,,,,,,,,,,,,,,,,,,
-1.00651,-0.0241167,,,,,,,,,,,,,,,,,,,,,,,
-0.953956,-0.0249401,,,,,,,,,,,,,,,,,,,,,,,
-0.904034,-0.0257855,,,,,,,,,,,,,,,,,,,,,,,
-0.856608,-0.0266515,,,,,,,,,,,,,,,,,,,,,,,
-0.811553,-0.0275367,,,,,,,,,,,,,,,,,,,,,,,
-0.768751,-0.0284393,,,,,,,,,,,,,,,,,,,,,,,
-0.728089,-0.0293573,,,,,,,,,,,,,,,,,,,,,,,
-0.68946,-0.0302883,,,,,,,,,,,,,,,,,,,,,,,
-0.652763,-0.03123,,,,,,,,,,,,,,,,,,,,,,,
-0.6179,-0.0321797,,,,,,,,,,,,,,,,,,,,,,,
-0.584781,-0.0331347,,,,,,,,,,,,,,,,,,,,,,,
-0.553318,-0.0340918,,,,,,,,,,,,,,,,,,,,,,,
-0.523427,-0.035048,,,,,,,,,,,,,,,,,,,,,,,
-0.495032,-0.036,,,,,,,,,,,,,,,,,,,,,,,
-0.468056,-0.0369446,,,,,,,,,,,,,,,,,,,,,,,
-0.442429,-0.0378783,,,,,,,,,,,,,,,,,,,,,,,
-0.418083,-0.0387978,,,,,,,,,,,,,,,,,,,,,,,
-0.394954,-0.0396999,,,,,,,,,,,,,,,,,,,,,,,
-0.372982,-0.0405811,,,,,,,,,,,,,,,,,,,,,,,
-0.352109,-0.0414386,,,,,,,,,,,,,,,,,,,,,,,
-0.332279,-0.0422692,,,,,,,,,,,,,,,,,,,,,,,
-0.313441,-0.0430705,,,,,,,,,,,,,,,,,,,,,,,
-0.295544,-0.04384,,,,,,,,,,,,,,,,,,,,,,,
-0.278543,-0.0445757,,,,,,,,,,,,,,,,,,,,,,,
-0.262391,-0.0452762,,,,,,,,,,,,,,,,,,,,,,,
-0.247047,-0.0459404,,,,,,,,,,,,,,,,,,,,,,,
-0.23247,-0.0465679,,,,,,,,,,,,,,,,,,,,,,,
-0.218623,-0.0471591,,,,,,,,,,,,,,,,,,,,,,,
-0.205467,-0.047715,,,,,,,,,,,,,,,,,,,,,,,
-0.192969,-0.0482376,,,,,,,,,,,,,,,,,,,,,,,
-0.181097,-0.0487299,,,,,,,,,,,,,,,,,,,,,,,
-0.169817,-0.0491961,,,,,,,,,,,,,,,,,,,,,,,
-0.159102,-0.0496415,,,,,,,,,,,,,,,,,,,,,,,
-0.148923,-0.050073,,,,,,,,,,,,,,,,,,,,,,,
-0.139252,-0.0504991,,,,,,,,,,,,,,,,,,,,,,,
-0.130065,-0.0509302,,,,,,,,,,,,,,,,,,,,,,,
-0.121338,-0.0513786,,,,,,,,,,,,,,,,,,,,,,,
-0.113046,-0.0518592,,,,,,,,,,,,,,,,,,,,,,,
-0.10517,-0.0523894,,,,,,,,,,,,,,,,,,,,,,,
-0.0976867,-0.0529898,,,,,,,,,,,,,,,,,,,,,,,
-0.090578,-0.0536845,,,,,,,,,,,,,,,,,,,,,,,
-0.0838248,-0.0545016,,,,,,,,,,,,,,,,,,,,,,,
-0.0774091,-0.0554739,,,,,,,,,,,,,,,,,,,,,,,
-0.0713143,-0.0566395,,,,,,,,,,,,,,,,,,,,,,,
-0.0655242,-0.058043,,,,,,,,,,,,,,,,,,,,,,,
-0.0600237,-0.059736,,,,,,,,,,,,,,,,,,,,,,,
-0.0547981,-0.0617787,,,,,,,,,,,,,,,,,,,,,,,
-0.0498338,-0.0642413,,,,,,,,,,,,,,,,,,,,,,,
-0.0451178,-0.0672052,,,,,,,,,,,,,,,,,,,,,,,
-0.0406375,-0.070766,,,,,,,,,,,,,,,,,,,,,,,
-0.0363813,-0.075034,,,,,,,,,,,,,,,,,,,,,,,
-0.0323378,-0.0801402,,,,,,,,,,,,,,,,,,,,,,,
-0.0284966,-0.0862338,,,,,,,,,,,,,,,,,,,,,,,
-0.0248474,-0.0934953,,,,,,,,,,,,,,,,,,,,,,,
-0.0213806,-0.102125,,,,,,,,,,,,,,,,,,,,,,,
-0.0180872,-0.112374,,,,,,,,,,,,,,,,,,,,,,,
-0.0149585,-0.124503,,,,,,,,,,,,,,,,,,,,,,,
-0.0119862,-0.138869,,,,,,,,,,,,,,,,,,,,,,,
-0.00916253,-0.155787,,,,,,,,,,,,,,,,,,,,,,,
-0.00648003,-0.175784,,,,,,,,,,,,,,,,,,,,,,,
-0.00393166,-0.199165,,,,,,,,,,,,,,,,,,,,,,,
-0.00151071,-0.226765,,,,,,,,,,,,,,,,,,,,,,,
0.000789193,-0.258632,,,,,,,,,,,,,,,,,,,,,,,
0.0029741,-0.296302,,,,,,,,,,,,,,,,,,,,,,,
0.00504977,-0.338785,,,,,,,,,,,,,,,,,,,,,,,
0.00702165,-0.389405,,,,,,,,,,,,,,,,,,,,,,,
0.00889493,-0.44326,,,,,,,,,,,,,,,,,,,,,,,
0.0106746,-0.50938,,,,,,,,,,,,,,,,,,,,,,,
0.0123652,-0.5733,,,,,,,,,,,,,,,,,,,,,,,
0.0139713,-0.665977,,,,,,,,,,,,,,,,,,,,,,,
0.0154971,-0.73456,,,,,,,,,,,,,,,,,,,,,,,
0.0169466,-0.845484,,,,,,,,,,,,,,,,,,,,,,,
0.0183237,-0.820273,,,,,,,,,,,,,,,,,,,,,,,
-2.07703,-0.0156527,,,,,,,,,,,,,,,,,,,,,,,
-1.97098,-0.0161207,,,,,,,,,,,,,,,,,,,,,,,
