"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         549,      -7.648658877,      -5.199376008,      -6.756837301,      -5.175178645,      -9.706771136,               0.5,        0.01095716,  -3.371198109e-06,                 0,                 0,                 0,  -4.636601728e-07,        0.01095716,  -3.371198109e-06,                 0,  -0.0003076707933,    0.001558235895
          0,           0,         550,      -7.648676313,       -5.20046177,      -6.758266774,      -5.176210497,      -9.706087072,               0.5,     0.01095409039,  -3.365458594e-06,                 0,                 0,                 0,  -4.592072273e-07,     0.01095409039,  -3.365458594e-06,                 0,  -0.0003072330494,    0.001558235895
          0,           0,         551,      -7.649053658,      -5.201545196,      -6.759447203,      -5.177287965,      -9.705399255,               0.5,     0.01095103393,  -3.359007264e-06,                 0,                 0,                 0,  -4.542383067e-07,     0.01095103393,  -3.359007264e-06,                 0,   -0.000306729692,    0.001558235895
          0,           0,         552,      -7.654070261,      -5.202626652,      -6.761178903,      -5.179013845,      -9.704707952,               0.5,     0.01094798317,  -3.348860998e-06,                 0,                 0,                 0,  -4.465342744e-07,     0.01094798317,  -3.348860998e-06,                 0,  -0.0003058883948,    0.001558235895
          0,           0,         553,      -7.655047893,      -5.203706792,      -6.762460424,      -5.180174655,      -9.704011032,               0.5,     0.01094494479,  -3.338835648e-06,                 0,                 0,                 0,  -4.388580122e-07,     0.01094494479,  -3.338835648e-06,                 0,  -0.0003050573311,    0.001558235895
          0,           0,         554,      -7.654967244,      -5.204785167,      -6.763713482,      -5.181185138,      -9.703302769,               0.5,     0.01094191857,  -3.330183914e-06,                 0,                 0,                 0,  -4.322144582e-07,     0.01094191857,  -3.330183914e-06,                 0,   -0.000304351005,    0.001558235895
          0,           0,         555,      -7.654764745,      -5.205860584,      -6.764968837,      -5.182167215,      -9.702578538,               0.5,     0.01093889988,  -3.322042167e-06,                 0,                 0,                 0,   -4.25944307e-07,     0.01093889988,  -3.322042167e-06,                 0,  -0.0003036907006,    0.001558235895
          0,           0,         556,      -7.654891032,      -5.206934862,      -6.766080965,       -5.18319871,       -9.70183911,               0.5,     0.01093588723,  -3.313723265e-06,                 0,                 0,                 0,  -4.195461256e-07,     0.01093588723,  -3.313723265e-06,                 0,  -0.0003030136645,    0.001558235895
          0,           0,         557,      -7.656688583,      -5.208007621,      -6.767820053,      -5.184468481,      -9.701100373,               0.5,     0.01093287665,  -3.304990451e-06,                 0,                 0,                 0,   -4.12858757e-07,     0.01093287665,  -3.304990451e-06,                 0,   -0.000302298339,    0.001558235895
          0,           0,         558,       -7.65739171,      -5.209079822,      -6.768968696,      -5.185588049,      -9.700366644,               0.5,     0.01092987127,  -3.296032313e-06,                 0,                 0,                 0,  -4.060081234e-07,     0.01092987127,  -3.296032313e-06,                 0,  -0.0003015618602,    0.001558235895
          0,           0,         559,      -7.657590763,      -5.210149584,      -6.769964925,      -5.186625117,      -9.699642344,               0.5,     0.01092687463,  -3.287487414e-06,                 0,                 0,                 0,  -3.994838573e-07,     0.01092687463,  -3.287487414e-06,                 0,  -0.0003008625546,    0.001558235895
          0,           0,         560,      -7.657873288,      -5.211217582,      -6.771128252,        -5.1876717,      -9.698928271,               0.5,     0.01092388729,  -3.279318191e-06,                 0,                 0,                 0,  -3.932738648e-07,     0.01092388729,  -3.279318191e-06,                 0,      -0.000300197,    0.001558235895
          0,           0,         561,      -7.658295484,      -5.212284479,      -6.772306176,      -5.188745131,      -9.698221702,               0.5,     0.01092090516,  -3.270797172e-06,                 0,                 0,                 0,  -3.867988869e-07,     0.01092090516,  -3.270797172e-06,                 0,  -0.0002994987251,    0.001558235895
          0,           0,         562,      -7.662368106,      -5.213349659,      -6.773565306,      -5.190321329,      -9.697520668,               0.5,     0.01091791886,  -3.262008273e-06,                 0,                 0,                 0,   -3.80137142e-07,     0.01091791886,  -3.262008273e-06,                 0,   -0.000298775647,    0.001558235895
          0,           0,         563,      -7.663906569,      -5.214413299,      -6.775392224,      -5.191532427,      -9.696816839,               0.5,     0.01091492216,  -3.253316243e-06,                 0,                 0,                 0,  -3.735570314e-07,     0.01091492216,  -3.253316243e-06,                 0,  -0.0002980613326,    0.001558235895
          0,           0,         564,      -7.664368829,      -5.215476511,      -6.776844067,      -5.192599175,      -9.696105848,               0.5,     0.01091192928,  -3.245169591e-06,                 0,                 0,                 0,  -3.673963449e-07,     0.01091192928,  -3.245169591e-06,                 0,  -0.0002973965014,    0.001558235895
          0,           0,         565,      -7.664943443,      -5.216539085,      -6.778066581,      -5.193685324,      -9.695392613,               0.5,      0.0109089521,  -3.237161734e-06,                 0,                 0,                 0,  -3.613356141e-07,      0.0109089521,  -3.237161734e-06,                 0,  -0.0002967436014,    0.001558235895
          0,           0,         566,      -7.665796194,      -5.217600376,      -6.779202702,      -5.194811686,      -9.694679247,               0.5,     0.01090599214,  -3.229062697e-06,                 0,                 0,                 0,  -3.551905698e-07,     0.01090599214,  -3.229062697e-06,                 0,   -0.000296081517,    0.001558235895
          0,           0,         567,      -7.665597415,      -5.218660586,      -6.780135207,      -5.195792654,      -9.693967752,               0.5,     0.01090305249,  -3.220783276e-06,                 0,                 0,                 0,  -3.488830921e-07,     0.01090305249,  -3.220783276e-06,                 0,  -0.0002954019785,    0.001558235895
          0,           0,         568,      -7.665604536,      -5.219719355,      -6.780944866,      -5.196790172,      -9.693258775,               0.5,     0.01090013278,   -3.21255633e-06,                 0,                 0,                 0,  -3.425718688e-07,     0.01090013278,   -3.21255633e-06,                 0,  -0.0002947263484,    0.001558235895
          0,           0,         569,      -7.666965061,       -5.22077686,      -6.782484924,        -5.1979795,      -9.692550497,               0.5,     0.01089722572,  -3.204506751e-06,                 0,                 0,                 0,  -3.363574589e-07,     0.01089722572,  -3.204506751e-06,                 0,  -0.0002940662911,    0.001558235895
          0,           0,         570,      -7.668969513,      -5.221832783,      -6.784261561,      -5.199266353,      -9.691842102,               0.5,     0.01089432384,  -3.196590997e-06,                 0,                 0,                 0,  -3.302031584e-07,     0.01089432384,  -3.196590997e-06,                 0,  -0.0002934180261,    0.001558235895
          0,           0,         571,      -7.669903873,      -5.222887741,      -6.785487863,      -5.200404551,      -9.691134605,               0.5,     0.01089142781,  -3.188751455e-06,                 0,                 0,                 0,  -3.240690878e-07,     0.01089142781,  -3.188751455e-06,                 0,  -0.0002927762559,    0.001558235895
          0,           0,         572,      -7.670415256,      -5.223942034,      -6.786568911,       -5.20147671,      -9.690429035,               0.5,     0.01088854066,  -3.181119541e-06,                 0,                 0,                 0,   -3.18067792e-07,     0.01088854066,  -3.181119541e-06,                 0,  -0.0002921529743,    0.001558235895
          0,           0,         573,      -7.672657994,      -5.224993854,      -6.788078089,      -5.202782297,      -9.689724744,               0.5,     0.01088565923,  -3.173486511e-06,                 0,                 0,                 0,  -3.120598332e-07,     0.01088565923,  -3.173486511e-06,                 0,  -0.0002915291068,    0.001558235895
