"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         825,      -6.167178268,      -4.345738514,      -4.787103638,      -3.669341465,        -9.3273851
          0,           0,         826,      -6.167430239,      -4.346050297,      -4.789822714,      -3.669368565,      -9.327708035
          0,           0,         827,      -6.165927584,      -4.346365116,      -4.792926347,      -3.667691665,      -9.328025566
          0,           0,         828,      -6.162842549,      -4.346681704,      -4.796374303,      -3.664482593,      -9.328343344
          0,           0,         829,        -6.1584145,      -4.346998244,      -4.800115755,      -3.659976574,      -9.328657795
          0,           0,         830,      -6.152927076,      -4.347312421,       -4.80408943,      -3.654450324,      -9.328964333
          0,           0,         831,      -6.146684823,      -4.347621471,      -4.808224042,      -3.648199818,      -9.329266377
          0,           0,         832,      -6.139992741,      -4.347922245,      -4.812439101,      -3.641520916,      -9.329554321
          0,           0,         833,       -6.13314068,        -4.3482113,      -4.816646202,      -3.634694615,      -9.329817915
          0,           0,         834,      -6.126393125,      -4.348484991,      -4.820750888,      -3.627977369,      -9.330069916
          0,           0,         835,      -6.119983823,      -4.348739581,      -4.824655138,      -3.621595991,      -9.330303598
          0,           0,         836,      -6.114114211,      -4.348971351,        -4.8282605,      -3.615746127,      -9.330520385
          0,           0,         837,      -6.108954443,      -4.349176714,      -4.831471782,      -3.610593203,      -9.330721981
          0,           0,         838,      -6.104645986,      -4.349352335,      -4.834201147,      -3.606274856,      -9.330909922
          0,           0,         839,      -6.101304941,      -4.349495241,      -4.836372352,      -3.602904066,      -9.331072816
          0,           0,         840,      -6.099025526,      -4.349602926,       -4.83792479,       -3.60057246,      -9.331203666
          0,           0,         841,      -6.097883346,      -4.349673442,      -4.838816958,      -3.599353416,      -9.331322166
          0,           0,         842,      -6.097938226,      -4.349705485,      -4.839028989,      -3.599304757,      -9.331427191
          0,           0,         843,      -6.099236489,      -4.349698456,      -4.838563967,       -3.60047092,      -9.331515853
          0,           0,         844,      -6.101812604,      -4.349652505,      -4.837447862,      -3.602884528,      -9.331588144
          0,           0,         845,      -6.105690177,      -4.349568561,      -4.835728103,      -3.606567328,      -9.331643581
          0,           0,         846,      -6.110882218,      -4.349448334,      -4.833470955,      -3.611530458,      -9.331679328
          0,           0,         847,      -6.117390644,      -4.349294301,         -4.830758,      -3.617773978,      -9.331701598
          0,           0,         848,      -6.125204926,      -4.349109672,        -4.8276821,      -3.625285605,      -9.331709519
          0,           0,         849,      -6.134299757,      -4.348898337,      -4.824343215,      -3.634038547,      -9.331702101
          0,           0,         850,       -6.14463162,      -4.348664785,      -4.820844407,      -3.643988317,      -9.331676018
          0,           0,         851,      -6.156134092,      -4.348414021,      -4.817288285,      -3.655068427,      -9.331610937
          0,           0,         852,      -6.168711772,      -4.348151458,      -4.813774019,      -3.667184854,      -9.331525897
          0,           0,         853,      -6.182232776,        -4.3478828,         -4.810395,      -3.680209287,      -9.331410488
          0,           0,         854,      -6.196519981,      -4.347613925,      -4.807237122,      -3.693971346,      -9.331270272
          0,           0,         855,      -6.211341583,      -4.347350758,      -4.804377611,      -3.708250327,      -9.331111477
          0,           0,         856,      -6.226402167,      -4.347099149,       -4.80188433,      -3.722767555,      -9.330935528
          0,           0,         857,      -6.241336479,      -4.346864753,      -4.799815425,      -3.737181276,      -9.330760969
          0,           0,         858,      -6.255709165,       -4.34665291,      -4.798219231,      -3.751086885,      -9.330615415
          0,           0,         859,      -6.269024745,      -4.346468549,       -4.79713434,      -3.764026075,       -9.33046002
          0,           0,         860,      -6.280752094,      -4.346316085,      -4.796589749,      -3.775508453,      -9.330311914
          0,           0,         861,      -6.290365751,      -4.346199345,      -4.796605026,      -3.785047537,      -9.330174367
          0,           0,         862,      -6.297401767,      -4.346121485,      -4.797190456,      -3.792209315,      -9.330029094
          0,           0,         863,      -6.301519141,      -4.346084949,       -4.79834714,      -3.796666169,      -9.329887378
          0,           0,         864,      -6.302552167,      -4.346091426,      -4.800067016,      -3.798244156,      -9.329745141
          0,           0,         865,       -6.30053815,      -4.346141827,      -4.802332809,      -3.796950453,       -9.32961014
          0,           0,         866,      -6.295711327,      -4.346236285,      -4.805117933,      -3.792972418,      -9.329467206
          0,           0,         867,      -6.288465082,      -4.346374155,       -4.80838636,      -3.786648578,      -9.329317974
          0,           0,         868,      -6.279294608,      -4.346554054,      -4.812092505,      -3.778420572,      -9.329159078
          0,           0,         869,      -6.268736058,       -4.34677389,       -4.81618118,      -3.768779308,      -9.328995119
          0,           0,         870,      -6.257315204,      -4.347030926,      -4.820587692,      -3.758217115,      -9.328827569
          0,           0,         871,      -6.245512142,      -4.347321849,      -4.825238184,      -3.747192741,      -9.328656659
          0,           0,         872,      -6.233742405,      -4.347642845,      -4.830050294,      -3.736110722,      -9.328484417
          0,           0,         873,      -6.222351198,      -4.347989695,      -4.834934264,      -3.725313003,      -9.328320622
          0,           0,         874,      -6.211616327,      -4.348357871,       -4.83979456,      -3.715079267,      -9.328165712
          0,           0,         875,      -6.201755834,      -4.348742638,      -4.844532096,      -3.705632397,      -9.328017044
          0,           0,         876,      -6.192937473,      -4.349139163,       -4.84904706,      -3.697146345,      -9.327867992
          0,           0,         877,      -6.185288221,      -4.349542619,      -4.853242309,       -3.68975453,      -9.327721801
          0,           0,         878,      -6.178902862,      -4.349948294,      -4.857027188,       -3.68355775,      -9.327586135
          0,           0,         879,      -6.173851287,      -4.350351685,      -4.860321548,      -3.678631049,      -9.327444876
          0,           0,         880,      -6.170184393,      -4.350748593,      -4.863059672,      -3.675029413,      -9.327299213
